Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-16;Harrison A et al.;Juli 2026;31.07.2026;Euro Surveill;2026;mpox-Ausbruch mit schwerer Proktitis bei Männern mit Sexualkontakten zu Männern, Nordirland 2026;Deskriptive Surveillance eines Ausbruchs von mpox-Klade-Ib-Fällen zwischen Juni 2026 in Nordirland, charakterisiert durch anoректальe Erkrankung und Präsentation in nicht-spezialisierten klinischen Settings.;"22 bestätigte Fälle bei Männern mit Sexualkontakten zu Männern (Medianalter 41 Jahre); 19 ohne Auslandsreisen 21 Tage vor Symptombeginn. Schwere anoректальe Manifestationen, Präsentation in Allgemeinkrankenhäusern statt Spezialkliniken. Der Befund zeigt unerkannte Transmission in der Bevölkerung.";"Vereinigtes Königreich, vergleichbar mit deutschen Überwachungs- und Klinikstrukturen; zeigt Diagnostiklücke auf Sekundärversorgungsebene.";42535291;https://pubmed.ncbi.nlm.nih.gov/42535291/
2026-09-16;Janssen F et al.;03.07.2026;03.07.2026;Ann Epidemiol;2026;Rauchen und Alkohol erklären Geschlechterlücke bei Bildungsungleichheit in Lebenserwartung, Europa;Vergleichende Lebenstafelanalyse (England, Wales, Finnland, Turin 1992–2017) zur Frage, wie stark Rauchen, Alkohol und Adipositas die größeren Bildungsungleichheiten in Restlebenserwartung mit 30 Jahren bei Männern erklären.;Männer hatten durchgehend höhere Bildungsungleichheiten als Frauen. Lebensstil-attribuierbare Mortalität erklärte 57% der Lücke in E&W (1,1 Jahre), 70% in Finnland (2,6 Jahre), 92% in Turin (2,4 Jahre), getrieben durch Rauchen. Alkohol bestimmte Finnlands Trendumkehr 2007. Rauchen und Alkohol waren die dominierenden Treiber, nicht biologische Unterschiede.;"England, Finnland, Italien; europäische Routinedaten mit Parallelen zu deutschen Sterblich keitsdaten; Effekte replizierbar.";42398740;https://pubmed.ncbi.nlm.nih.gov/42398740/
2026-09-16;Rosander M et al.;02.06.2026;03.06.2026;J Child Sex Abus;2026;Sexuelle Belästigung bei Arbeit: Geschlechts- und Altersmuster nach #MeToo;Bevölkerungsstichprobe von 3.307 Beschäftigten in Schweden (2026) zur Prävalenz und Risikofaktoren von drei Formen sexueller Belästigung nach Geschlecht, Alter und Arbeitssektor.;Insgesamt 15,6% erlebten mindestens eine Belästigungsform in 6 Monaten. Frauen, besonders junge, waren überrepräsentiert bei unerwünschter sexueller Aufmerksamkeit (keine Unterschiede bei sexualisiertem Verhalten oder Zwang). Frauen im privaten Sektor und Männer im kommunalen Sektor berichteten höhere Exposition. Minoritätsstatus erhöhte Exposition bei beiden Geschlechtern. Gegengeschlechtliche Vorgesetzte waren mit erhöhter Exposition assoziiert, besonders für unerwünschte Aufmerksamkeit.;"Schweden, vergleichbares Arbeitsmarktsystem und Regulatorisches Umfeld; Befund zu Geschlechterdynamiken in Hierarchien generalisierbar.";42231644;https://pubmed.ncbi.nlm.nih.gov/42231644/
2026-09-15;Memon A et al.;03.09.2026;14.09.2026;East Mediterr Health J;2026;Diskriminierung verzögert Versorgungssuche bei Transgender-Personen in Pakistan;Querschnittstudie mit 360 Transgender-Personen in Karachi zur Vorhersage von Behandlungsabsicht und Verzögerungen bei der Versorgungssuche.;"Diskriminierung (B = −0,94, p < 0,01) senkte die Absicht, Versorgung zu suchen; wahrgenommene Anbieter-Kompetenz erhöhte sie (B = 0,35, p = 0,03). Diskriminierung erhöhte Verzögerungen (OR = 3,77, p = 0,013). Älteres Alter, höhere Bildung und Diskriminierung beschleunigten Verzögerungen; häufigere Besuche und wahrgenommene Anbieter-Kompetenz verkürzten sie.";Außereuropäischer Kontext mit extremerer Diskriminierung, Befunde zur Zugangsbarriere aber übertragbar;42734200;https://pubmed.ncbi.nlm.nih.gov/42734200/
2026-09-15;McCarthy S et al.;01.09.2026;11.09.2026;Health Promot Int;2026;Ökonomische Systeme prägen Frauengesundheit – Perspektiven australischer Frauen;Qualitative Online-Umfrage mit 506 australischen Frauen (≥18 Jahre) zu Wahrnehmungen ökonomischer und kommerzieller Einflüsse auf Frauengesundheit und Geschlechterungerechtigkeit.;"Vier Themen: finanzielle Barrieren zu essentiellen Gütern und Gesundheitsdiensten; Arbeitsplatzpraktiken (unsichere Beschäftigung, Inflexibilität, Diskriminierung) verschlechtern Gesundheit; Gewinnnatur von Industrien gefährdet Gesundheit; Forderung nach stärkerer Regulierung, betrieblichem Schutz und gerechterem Zugang. Frauen benannten strukturelle Treiber von Ungleichheit.";Australien vergleichbar mit Deutschland in Versicherungssystem, zeigt sozioökonomische Determinanten;42725912;https://pubmed.ncbi.nlm.nih.gov/42725912/
2026-09-15;Vu TT et al.;04.09.2026;04.09.2026;Curr Hypertens Rep;2026;Hypertensive Schwangerschaftsstörungen bei Indigenous-Frauen in den USA;Narrativ-Review zu Determinanten hypertensiver Schwangerschaftsstörungen (HDP) bei American Indian/Alaska Native (AI/AN) Frauen und langfristigen Kardiovaskulär-Folgen.;AI/AN-Frauen zeigen höchste HDP-Prävalenz (9,1 %) aller Rassen/Ethnien, schwere mütterliche Morbidität 1,6× höher als weiße Frauen. Strukturelle Determinanten: Kolonialismus-Erbe, Rassenmisklassifikation, Daten-Souveränitätsverletzungen, unterbrochene traditionelle Geburtsweisen. Qualitativ belegt: Diskriminierung, kulturelle Geringschätzung, Anbieter-Bias. 2× erhöhtes kardiovaskuläres Risiko post-partum, aber Barrieren zu Follow-up und Screening.;USA-Setting mit strukturellem Rassismus, aber Befunde zur Versorgungsbarriere und fehlenden Prävention relevant;42696076;https://pubmed.ncbi.nlm.nih.gov/42696076/
2026-09-15;Gewirtz-Meydan A et al.;04.09.2026;04.09.2026;Isr J Health Policy Res;2026;Psychische Gesundheit und Versorgungszugang bei sexuellen Minderheiten-Jugendlichen in Israel;Latent-Profile-Analyse bei 1.129 israelischen Jugendlichen (30 % sexuelle Minderheiten, Alter 16–18 Jahre) zur Identifikation psychischer Risikoprofile und Barrieren zur Hilfesuche.;Vier Profile identifiziert: unauffällig, emotionale Probleme/Suizidalität, Tabak-/E-Zigaretten-User, Cannabis-User. Sexuelle Minderheiten berichteten mehr Barrieren (identitätsbezogen, strukturell, emotional) und niedrigere Hilfeabsicht. Sexuelle Orientierung moderierte diese Assoziation: schwächere Hilfeabsicht bei sexuellen Minderheiten unter Tabak-/E-Zigaretten-Usern, stärker bei Cannabis-Usern.;Israel vergleichbar mit europäischem Versorgungssystem, zeigt Intersektionalität als Versorgungshürde;42693470;https://pubmed.ncbi.nlm.nih.gov/42693470/
2026-09-15;Jørgensen TS;Juli 2026;19.07.2026;Sociol Health Illn;2026;Fortpflanzungsmedizin: Welche Körper gelten als anerkannte Eltern?;Qualitative Studie mit 25 Interviews zu Transgender-, nicht-binären und schwulen Personen, die Fertilitätsbehandlung in Dänemark nutzten und wie institutionelle Erwartungen ihren Zugang regulieren.;"Reproduktive Governance durch Gesundheitsinstitutionen erzeugt Rahmen von Anerkennung, die bestimmte Körper und Familienstrukturen als legitim definieren. Queer People adoptierten Praktiken der Sichtbarkeit oder Anpassung an heteronormative Ideale, um Zugang zu Fertilitätsbehandlung zu erlangen; diese Fähigkeit war ungleich in der Queer-Community verteilt.";Dänemark ähnelt deutschem Sozialversicherungssystem, zeigt Zugangsbarrieren als Versorgungsproblem;42472460;https://pubmed.ncbi.nlm.nih.gov/42472460/
2026-09-15;Zimmer RS et al.;06.07.2026;06.07.2026;BMC Public Health;2026;Hitzeexposition und Schwangerengesundheit in ländlichem Ghana: Versuchsprotokoll;Studienprotokoll für randomisierte Clusterprobe zur Untersuchung physiologischer Effekte von Umwelthitze auf schwangere Frauen in Nord-Ghana und Wirksamkeit von Wärmeanpassungsstrategien.;"Geplante Messung: Wärmebelastung durch hochauflösende Umgebungsüberwachung, mütterliche Physiologie via tragbare Sensoren (Herzfrequenz, Körpertemperatur), fötale Gesundheitsindikatoren (fötale Herzfrequenz, Doppler). Interventionsevaluation mit statistischen Analysen zur geschlechtsspezifischen Reaktion geplant; Ergebnisse noch ausstehend.";Niedrig-Ressourcen-Setting, aber Hitze-Geschlechter-Effekt biologisch grundlegend und klimarelevant;42410409;https://pubmed.ncbi.nlm.nih.gov/42410409/
2026-09-14;Hu J et al.;12.09.2026;13.09.2026;Depress Anxiety;2026;Symptomnetze bei Depression und Angst unterscheiden sich geschlechtsspezifisch unter Stress;Querschnittsstudie zu Geschlechtsunterschieden in Symptomvernetzungen von Depression, Angst und komorbiden Symptomen (PTSD, Schlaflosigkeit) bei 1.191 Erwachsenen unter akutem psychischem Stress.;Bei Frauen waren Angst und Intrusion die zentralsten Symptomknoten, bei Männern Depression. Frauen zeigten signifikant höhere Gesamtkonkektivität im Netzwerk und eine komplexere Architektur mit mehr gerichteten Verbindungen zwischen Symptomen (18% erklärte Varianz für Kortikaler Thinning, 32% für Amygdala-Volumen). Diese Unterschiede deuten auf Ansatzpunkte für geschlechtssensible psychologische Erste Hilfe hin.;Deutschland – Querschnittsstudie, direkt auf Stressintervention übertragbar.;42732257;https://pubmed.ncbi.nlm.nih.gov/42732257/
2026-09-14;Doran JWG et al.;10.09.2026;11.09.2026;Bull Math Biol;2026;TB-Last bei Männern höher – Verhaltens- und Kontaktmuster erklären mehr als Biologie;"Agent-Based-Modelling zu Geschlechts-/Genderunterschieden in TB-Übertragung in Kampala, Uganda; Counterfactual-Szenarien zur Ermittlung der wichtigsten populationsweiten Faktoren für die 62,5%-zu-37,5%-Männer-zu-Frauen-Fallquote.";"In-Host-Parameter hatten größten Gesamteffekt, aber Verhaltens- und Kontaktmuster (assortatives Mixing, genderspezifische Kontakte) erklärten das erhöhte Männer-zu-Frauen-Verhältnis stärker. Super-Spreader verursachten Mehrheit der Infektionen; Männer und cavitäre TB-Träger infizieren im Durchschnitt mehr Personen. Modell zeigt Proof-of-Concept für geschlechtssensible TB-Interventionen.";"Uganda, Süd-Subsahara-Afrika – zeigt Zugang und Verhalten als biologische Faktoren überlagern; Mechanismus ist übertragbar auf ähnliche Hochlast-Settings.";42722918;https://pubmed.ncbi.nlm.nih.gov/42722918/
2026-09-14;Kemp KC et al.;10.09.2026;10.09.2026;PLoS One;2026;Frauen erkennen Emotionen und soziale Signale besser – auch bei sozialen Funktionsstörungen;Querschnittstudie (n=212, 58,5% weiblich, Alter 14-30 Jahre) zu Geschlechtsunterschieden in Blickwahrnehmung, Theory of Mind und sozialer Inferenz bei Adoleszenten und jungen Erwachsenen mit variablem Ausmaß an sozialer Dysfunktion.;"Frauen schnitten signifikant besser bei Theory-of-Mind-, sozialer Inferenz- und Blickwahrnehmungsaufgaben ab; Unterschiede blieben nach Adjustment für allgemeine Kognition, Alter und Psychopathologie bestehen. Ausnahme: komplexe, dynamische soziale Inferenzaufgabe – keine Unterschiede nach Adjustment für Psychopathologie. Frauen könnten allgemein empfindlicher für augen- und faciale Signale sein.";"USA – auch bei Psychopathologie replizierbar; Mechanismus (Signaldetektion) nicht an System gebunden.";42721142;https://pubmed.ncbi.nlm.nih.gov/42721142/
2026-09-14;Aydin F et al.;Sept. 2026;04.09.2026;Int Nurs Rev;2026;Männer in der Pflege: Verschieben sich Geschlechternormen oder verstärken sie sich?;Qualitative Explorationsstudie mit 40 semi-strukturierten Interviews (5 Pfleger, 5 Pflegerinnen, 10 Ärzte, 10 Patienten/Angehörige) in der Türkei zur Untersuchung, wie Männer in einem Frauenberuf die Berufsidentität Pflege reshape – Hybrid-Thematic-Analysis nach Braun & Clarke.;"Vier Themes: Männer wurden durch physische Kraft, Ruhe und Schutz positioniert, Frauen durch emotionale/mütterliche Attribute. Männer wurden aus Geburtshilfe, Gynäkologie, Neonatologie ausgeschlossen (Datenschutz). Patienten und Ärzte definierten Pflegekompetenz durch unterschiedliche genderte Kriterien. Gender-Essentialismus wurde in ‚hybrider' Form reproduziert; Status-Gewinne scheinen an maskulinisierte Attribute statt Neubewerung von Care gebunden. Nur männliche Repräsentation ändert nicht Strukturgleichheit.";"Türkei – Kontext mit starken Geschlechternormen; Erkenntnis zu Geschlecht als Organisationsprinzipium überträgt auf alle Länder.";42695756;https://pubmed.ncbi.nlm.nih.gov/42695756/
2026-09-14;Olsen JA et al.;28.06.2026;28.06.2026;Qual Life Res;2026;Gesundheitsverhalten erklärt mehr Ungleichheit als Sozioökonomie – Längsschnitt-Daten aus Norwegen;Längsschnittstudie (11.313 Erwachsene, 25-54 Jahre zu Baseline, 21 Jahre Follow-up) zur Erklärung von Ungleichheiten in Lebensqualität durch Shapley-Value-Zerlegung von sozioökonomischen und Verhaltensrisiken.;Gesundheitsverhalten (Rauchen, körperliche Aktivität, Adipositas) erklärte 80% der Varianz in EQ-5D-5L-Werten, 75% in EQ-VAS und 67% in selbsteingeschätzter Gesundheit – deutlich mehr als drei Sozioökonomie-Indikatoren. Nach Adjustment für Baseline-Gesundheit stieg die Relevanz von Verhalten leicht an. Beide Interventionstypen könnten Ungleichheiten reduzieren.;Norwegen, Tromsø-Studie – skandinavisches Versicherungssystem, vergleichbar mit Deutschland.;42365548;https://pubmed.ncbi.nlm.nih.gov/42365548/
2026-09-14;Huth F et al.;09.06.2026;09.06.2026;Eur Neuropsychopharmacol;2026;Kindliches Trauma hinterlässt unterschiedliche Hirnveränderungen bei Frauen und Männern;Transdiagnostische Studie (n=251, 51,8% männlich, Durchschnittsalter 24,9 Jahre) zur Untersuchung geschlechtsspezifischer Hirnstruktur-Signaturen bei frühen affektiven/Angststörungen nach Kindheitstraumatisierung mittels multivariater Sparse-PLS.;Physische Misshandlung in der Kindheit korrelierte mit ausgebreiteter Kortikalschwund-Signatur (ρ=0,424, p=0,007, R²=18%), emotionale Misshandlung bei Frauen spezifisch mit kleineren linken Amygdala-Kernen (ρ=0,566, p=0,014, R²=32%). Bei Frauen sagte emotionale Misshandlung schlechtere Funktionalität nach 1-2 Jahren voraus (β=-0,45/-0,48, p<0,001), während kleinere Amygdala-Kerne paradox bessere 2-Jahres-Outcomes vorhersagten – möglicherweise reflexiv adaptive Verarbeitung.;Deutschland – deutsches Klinikenzentrum (Dresden, Berlin, München), vergleichbare EU-Standards.;42263356;https://pubmed.ncbi.nlm.nih.gov/42263356/
2026-09-13;Cederlöf ET et al.;31.08.2026;12.09.2026;Ups J Med Sci;2026;Lipidsenkung verzögert sich bei Frauen nach chronischem Herzinfarkt deutlich;Routinedatenstudie aus Schwedisch-Primärversorgung prüfte Geschlechtsunterschiede bei Blutdruck- und LDL-Cholesterin-Zielwerten in koronarer Herzkrankheit über 3 Jahre.;Von 1.452 Patienten (415 Frauen, 1.037 Männer): Frauen initiierten lipidsenkende Therapie verzögert (Hazard Ratio 0,70, KI 0,61–0,80, p<0,001), Therapieanwendung fiel bis Jahr 3 auf 54,1% bei Frauen vs. 73,9% bei Männern (p<0,001). LDL-Ziele bei Jahr 1 erreicht nur 12,1% Frauen vs. 24,7% Männer, Jahr 3 11,2% vs. 15,0%. Untermonitoring von LDL-C besonders bei Frauen evident.;"Schweden, vergleichbare Primärversorgungsstruktur DACH-Region; geschlechtergetrennte Routinedaten vorhanden.";42729934;https://pubmed.ncbi.nlm.nih.gov/42729934/
2026-09-13;Mu Y et al.;25.08.2026;07.09.2026;Biol Sex Differ;2026;Genetische Architektur der Muskelkraft zeigt geschlechtsstratifizierte Effekte;Genome-wide association study (GWAS) UK Biobank zu Sarkopenieindex (Kreatinin/Cystatin-C-Ratio) mit kombinierten und geschlechtsstratifizierten Analysen zur Identifizierung biologisch dimorphe Mechanismen.;"774 unabhängige SI-assoziierte Loci gesamt (747 kombiniert, 283 männlich, 311 weiblich); 367 neu. Geschlechtsabhängige Loci rs1145093-chr15q21.1-GATM. 17 male-biased, 11 female-biased Gene priorisiert. Androgen-Rezeptor + GATA4 männlich; ESR1 + MYOD1 weiblich. Inverse genetische Korrelation SI-Herzversagen (rg=-0,19, p=2,3×10⁻⁹) und metabolisches Syndrom (rg=-0,12, p=8,5×10⁻⁸).";"UK Biobank, biologische Grundlage sarkopenischer Geschlechtsunterschiede; Präzisionsprävention abhängig von Geschlechtsverifikation.";42702734;https://pubmed.ncbi.nlm.nih.gov/42702734/
2026-09-13;Bresin K et al.;Okt. 2026;05.09.2026;Suicide Life Threat Behav;2026;Mobiles Interventionsprogramm zur Reduktion selbstverletzenden Verhaltens bei LGBTQ+-Personen;Randomisierte Experimentalstudie (n=55) LGBTQ+-Personen mit Selbstverletzungsgedanken/-verhalten: 14 Tage Baseline-EMA, dann Randomisierung zu Brief-Messaging (Zugehörigkeit, Lebenssinn) oder Kontrolle (14 Tage), dann 14 Tage Post-EMA.;Interventionsgruppe: Selbstverletzungsgedanken und -planung stabil, Selbstverletzungsverhalten, thwarted belongingness und perceived burdensomeness signifikant abnehmend. Kontrollgruppe: Selbstverletzungsgedanken/planung signifikant ansteigend, keine Veränderung bei Verhalten/belongingness/burdensomeness. Effekt unterstützt interpersonale Suizidtheorie.;"USA; konzeptueller Ansatz (Zugehörigkeit, Burdenedness) ist international gültig, Implementierung als Mhealth skalierbar.";42698200;https://pubmed.ncbi.nlm.nih.gov/42698200/
2026-09-13;Schwind B et al.;28.06.2026;28.06.2026;BMJ Open;2026;Geschlechtersensible Palliativversorgung: Schweizer Studienprojekt zu Ungleichheiten am Lebensende;Mixed-Methods-Studienprotokoll untersucht, wie Geschlecht und Diversität Zugang zu und Qualität von Palliativversorgung in der Schweiz systematisch beeinflussen, mit Ethnographie, Netzwerkanalyse und Wissenstransfer.;"Geplant: nationale Befragung von Fachkräften zur Geschlechts- und Diversitätsbewusstheit; Ethnographie in 2 Palliativstationen; Netzwerkmodellierung über Zurich; Ko-Kreation von Evidenz mit Patienten, Angehörigen, Fachkräften und Politik zur Verbesserung Equity-orientierter Praxis.";"Schweiz, deutschsprachig, vergleichbares Gesundheitssystem; intersektionaler Ansatz direkt auf Versorgungsgerechtigkeit ausgerichtet.";42366007;https://pubmed.ncbi.nlm.nih.gov/42366007/
2026-09-13;Heidtmann F et al.;30.05.2026;11.06.2026;J Pediatr Urol;2026;Lebensqualität nach genitalchirurgischer Rekonstruktion bei Mädchen mit kongenitalem Adrenalhyperplasmus;Deutsches Zentrum (Jena): Querschnittsumfrage 25 Patientinnen (von 56) nach Genitalchirurgie zwischen 2007–2016 mit validiertem Fragebogen zu Lebensqualität und Geschlechtsidentität.;"Alle 25 Patientinnen: Lebensqualitätsscores vergleichbar mit gesunden Referenzgruppen (Kinder 3–6 J. und Jugendliche normal; Kinder 7–13 J. leicht erhöht). Keiner der 5 Jugendlichen ≥14 Jahre zeigte Geschlechtsdysphorie (UGDS-Scores <40). Alle 14 befragten Familien bevorzugten frühzeitigen Operationszeitpunkt, kein Bedauern geäußert.";"Deutschland, Single-Center, kleine Stichprobe; zeigt praktische Langzeitergebnisse chirurgischer Versorgung.";42275809;https://pubmed.ncbi.nlm.nih.gov/42275809/
2026-09-13;Eijkens J et al.;08.06.2026;08.06.2026;Qual Life Res;2026;Arbeitslosigkeit und niedriges Einkommen verschärfen Lebensqualität ungleich in sechs Ländern;Querschnittstudie März–Juni 2020 (COVID-19): 17.607 Respondenten (18–75 J.) aus China, Italien, Niederlande, Schweden, UK, USA zur Assoziation von Bildung, Einkommen und Erwerbsstatus mit EQ-5D-5L-Lebensqualität.;In allen Ländern außer Italien: niedrigere Bildung → höhere Health Impairment Level Sum Scores (schlechtere Qualität). UK größter Bildungsabstand. Niedrigeres Einkommen in Niederlande, Schweden, UK, USA mit schlechterer Qualität verknüpft (China/Italien keine Einkommensdifferenz). Arbeitslosigkeit über alle 6 Länder konstant stärkster Prädiktor für schlechtere Qualität.;"Niederlande, Schweden, UK - europäische Systeme; vergleichbar mit DACH-Sozialversicherungen, Arbeitsmarktstrukturen.";42260238;https://pubmed.ncbi.nlm.nih.gov/42260238/
2026-09-13;Wang H et al.;31.12.2026;26.05.2026;HIV Res Clin Pract;2026;Langwirksame PrEP in Italien: Awareness, Akzeptanz und ungedeckter Bedarf nach Geschlecht und Sexualität;Querschnittstudie PROTECT Oktober 2023–April 2024: 2.215 HIV-negative Personen (1.707 MSM, 32 trans*, 267 Cis-Männer, 209 Cis-Frauen) zu oralem/langwirksamem PrEP-Bewusstsein, Anwendung und Intentionen.;"Orale PrEP Anwendung 19,0% gesamt; 19,8% davon suboptimale Adhärenz, 10,0% Abbruch. LA-PrEP-Intention 47,0%. Ungedeckter Präventionsbedarf 34,8% (LA-PrEP könnte adressieren). MSM höchste Engagement (ungedeckter Bedarf in PrEP-naiven und Abbrechern hoch, aber LA-PrEP-Intention niedrig = Mismatch). Cis-Männer niedrigste Engagement. Weniger urbanisierte Gegenden höherer ungedeckter Bedarf.";"Italien, vergleichbare europäische Gesundheitssystem und LGBT+-Versorgungslandschaft; zeigt Zugangsbarrieren nach Bevölkerungsgruppe.";42186205;https://pubmed.ncbi.nlm.nih.gov/42186205/
2026-09-12;Chen Y et al.;Sept. 2026;11.09.2026;Geriatr Gerontol Int;2026;Sarkopenie bei Typ-2-Diabetes im Alter: Geschlechtsunterschiede in Muskelbildgebung und Diagnostik;Querschnittstudie (n=269 ältere Diabetiker) mit Shear-Wave-Elastographie des Gastrocnemius und BMI zur Diagnose von Sarkopenie-Stadien – logistische Regressionen mit Geschlechtsstratifizierung.;"Kontrahierte Elastizität (E-cont) unabhängiger Risikofaktor in beiden Geschlechtern. Kombiniertes Modell (AUC 0,988; Sensitivität 92%, Spezifität 95,4%); geschlechtsstratifiziert AUC 0,984 (Männer), 0,991 (Frauen). Schutzeffekt von E-cont stärker bei Frauen (OR 0,710 vs. 0,806 Männer), von BMI stärker bei Männern (OR 0,358 vs. 0,388 Frauen). Früher Indikator für Muskelschwund.";Ostasien, diagnostische Messparameter biologisch geschlechtsDifferential, Übertragbarkeit auf deutsche Kliniken gegeben;42723363;https://pubmed.ncbi.nlm.nih.gov/42723363/
2026-09-12;Osborne A et al.;08.09.2026;08.09.2026;Glob Health Action;2026;Geschlechtsunterschiede im Zigarettenrauchen: 39 afrikanische Länder;WHO-Daten zur Rauchprävalenz (2022) nach Geschlecht für Personen ≥15 Jahre – geschlechtsstratifizierte Vergleiche mit Absolute Differences und Ratios in 39 Ländern.;"Männerquoten überall höher. Gesamtprävalenz 1,7% (Ghana) bis 18,2% (Seychellen). Geschlechtsdifferenz 3,3 Prozentpunkte (Ghana) bis 36,4 (Lesotho); >25 pp in Mauritius, Algerien, Madagaskar, Seychellen. Frauenrauchen höchst in Südafrika (5,1%) und Seychellen (4,5%). Erklärungen (Geschlechternormen, Marketing, Policy) nicht untersucht – zeigen biologische oder Zugangsbarrieren nicht.";Subsahara-Afrika, andere Ausgangslage, Kausalität nicht geklärt – Baseline für weiterführende Studien;42708187;https://pubmed.ncbi.nlm.nih.gov/42708187/
2026-09-12;McNally L;01.07.2026;03.08.2026;Health Promot Int;2026;Nachbarschaftliche Gesundheitsungleichheit im UK: Gemeinschaftsgeführte Massnahmen zeigen messbare Ergebnisse;Fallstudie Priority Neighbourhood Development (PND) Programm in Worcestershire – Evaluation nach 18 Monaten mit Notfallaufnahmen, Kinderwohlfahrts-Referrals, Wohlbefinden und sozialer Isolation.;Notfallaufnahmen gesunken, Kinderwohlfahrts-Referrals reduziert, Wohlbefinden verbessert, soziale Isolation verringert. Qualitativ: gestärkte Gemeinschaftsaktion, gestärkte Befähigung, verbesserte Versorgungszugang. Modell skaliert auf County-Ebene und in Policy/Vergabe verankert. Mechanismus: Vermögensbasierte Entwicklung, Bewohner-Leadership, Querschnitts-Koordination reduzierten Ungleichheit strukturell – nicht geschlechtergetrennt ausgewertet.;"UK-Programm, aber Interventionsprinzipien auf deutsche Kommunen übertragbar; Geschlechtsdifferential nicht im Mittelpunkt";42545226;https://pubmed.ncbi.nlm.nih.gov/42545226/
2026-09-12;Tyler I et al.;30.06.2026;30.06.2026;Health Place;2026;Krebs im ländlichen Raum: Medienberichterstattung über räumliche Ungleichheit im Vereinigten Königreich;Analyse von 10.812 Zeitungsartikeln (2015-2025) zu ländlichen und Küstenkrebs-Ungleichheiten – 188 geeignete Artikel identifiziert und auf Framing, Themen und regionale Unterschiede codiert.;Berichterstattung begrenzt, aber zeitlich zunehmend. Hauptthemen: Reisebelastung, ungleicher Zugang zu Behandlung, Personalknappheit, Servicezentralisierung. 86% Soziopolitisches Framing (Struktur/Politik-getrieben). Geografische Schiefheit: Überrepräsentation Schottlands gegenüber England, Nordirland, Wales – Zugang und Leitlinien in strukturellen Hindernissen evident.;UK-Medienanalyse, Zugangswegs-Unterschiede auf europäische Gesundheitssysteme übertragbar;42378953;https://pubmed.ncbi.nlm.nih.gov/42378953/
2026-09-12;Slesinski SC et al.;10.09.2026;22.06.2026;J Epidemiol Community Health;2026;Intersektionale Unterschiede in selbstbewerteter Gesundheit in Deutschland nach Geschlecht, Migration, Bildung und Einkommen;Deutsche Querschnittanalyse der Intersektionalität von Geschlecht, Migration und Sozioökonomie (n=179.861) mit Poisson-Regression auf selbstbewertete Gesundheit.;Armutsquote für schlechte Gesundheit stieg von 6,3% (hochgebildete, einkommensstarke Männer) auf 22,6% (niedriggebildete, einkommensarme Frauen mit Migrationshintergrund). Relative Excessrisiken durch Interaktion zeigten synergistische Effekte: Frauen mit Migration und niedrigem Einkommen/Bildung hatten disproportional höhere Risiken als Summe ihrer einzelnen Positionen. Migrierte Frauen mit türkischem Hintergrund betroffen.;Deutsche Kohorte, vergleichbare Dokumentationspflichten, direkt auf deutsches GKV-System übertragbar;42331609;https://pubmed.ncbi.nlm.nih.gov/42331609/
2026-09-12;Oksuzyan A et al.;01.06.2026;04.06.2026;Demography;2026;Geschlechtsunterschiede in der Gesundheitsberichterstattung: Biomarker zeigen minimale Bias-Unterschiede;Vergleich Selbstbewertete Gesundheit mit objektiven Biomarkern (Health and Retirement Study) nach Geschlecht und Alter zur Prüfung von Reporting Bias.;Geringen Reporting-Bias zwischen Männern und Frauen. White respondents jünger: kaum Bias. White respondents ≥60 Jahre: optimistische Bewertung beider Geschlechter. Schwarze: inkonsistent über Alter. Hispanische: pessimistischer. Keine systematische Geschlechterdifferenz im Reporting – widerlegt Stereotype weiblicher Überbewertung von Symptomen. Optimismus steigt mit Alter.;USA, aber Reporting-Bias-Befund ist Methoden-Beitrag, nicht Kausalität-abhängig – teilweise übertragbar;42240458;https://pubmed.ncbi.nlm.nih.gov/42240458/
2026-09-11;Sorkhou M et al.;25.08.2026;25.08.2026;Eur Arch Psychiatry Clin Neurosci;2026;Antidepressant Behandlung bei Depression: Geschlechter-unterschiede in Endocannabinoid-Biomarkern;Sekundäranalyse einer kanadischen antidepressiven Behandlungsstudie mit 178 Patienten auf Geschlechtsunterschiede in Endocannabinoid-Biomarkern und deren Assoziation zu Behandlungserfolg geprüft.;"Keine Unterschiede in mRNA oder SNP nach Korrektur gefunden; tiefere DAGLA-mRNA bei Männern mit besserem Symptomrückgang in Woche 8 (FDR-korrigiert), nicht bei Frauen. Größere Studien nötig zur Klärung geschlechtsspezifischer Effekte.";Kanada - Mechanismus unklar, Biomarker ohne Versorgungsbezug.;42640306;https://pubmed.ncbi.nlm.nih.gov/42640306/
